A;142;20010720 10:12;PDANN;
B;142;1517387;80;20010720 10:12;;24;166;CHUTER AVE;SANS SOUCI;2219;;;20010423;20010604;245000;;R;;24;;;;7686109;
C;142;1517387;80;20010720 10:12;24//1471;
D;142;1517387;80;20010720 10:12;P;;;;;;
D;142;1517387;80;20010720 10:12;P;;;;;;
D;142;1517387;80;20010720 10:12;P;;;;;;
D;142;1517387;80;20010720 10:12;V;;;;;;
B;142;1517420;81;20010720 10:12;;4;168;CHUTER AVE;SANS SOUCI;2219;;;20010502;20010601;230000;;V;;4;;;;7663571;
C;142;1517420;81;20010720 10:12;4//1368;
D;142;1517420;81;20010720 10:12;P;;;;;;
D;142;1517420;81;20010720 10:12;P;;;;;;
D;142;1517420;81;20010720 10:12;V;;;;;;
B;142;1517632;82;20010720 10:12;;;36;CLARENCE RD;ROCKDALE;2216;;;20010428;20010608;543000;A;R;;;XQ;;;7695000;
C;142;1517632;82;20010720 10:12;26//2451;
D;142;1517632;82;20010720 10:12;P;;;;;;
D;142;1517632;82;20010720 10:12;P;;;;;;
D;142;1517632;82;20010720 10:12;V;;;;;;
B;142;1517706;83;20010720 10:12;;;80;CLAREVILLE AVE;SANS SOUCI;2219;1104;M;20010427;20010608;1200000;A;R;;;XA;;;7677638;
C;142;1517706;83;20010720 10:12;11//1010912;
D;142;1517706;83;20010720 10:12;P;;;;;;
D;142;1517706;83;20010720 10:12;P;;;;;;
D;142;1517706;83;20010720 10:12;V;;;;;;
D;142;1517706;83;20010720 10:12;V;;;;;;
B;142;1517982;84;20010720 10:12;;;1 A;CLARKES RD;RAMSGATE;2217;;;19890502;19890502;0;A;3;NULL;;XB;;;7717872;
C;142;1517982;84;20010720 10:12;C//306387;
D;142;1517982;84;20010720 10:12;P;;;;;;
B;142;1518119;85;20010720 10:12;;;72;CONNEMARRA ST;BEXLEY;2207;613.2;M;20010402;20010514;360000;A;R;;;PQ;;;7663362;
C;142;1518119;85;20010720 10:12;10B//303381;
D;142;1518119;85;20010720 10:12;P;;;;;;
D;142;1518119;85;20010720 10:12;P;;;;;;
D;142;1518119;85;20010720 10:12;V;;;;;;
B;142;1518462;86;20010720 10:12;;6;20;CRAWFORD RD;BRIGHTON-LE-SANDS;2216;;;20010509;20010620;287500;;R;;6;;;;7719745;
C;142;1518462;86;20010720 10:12;6//8086;
D;142;1518462;86;20010720 10:12;P;;;;;;
D;142;1518462;86;20010720 10:12;P;;;;;;
D;142;1518462;86;20010720 10:12;V;;;;;;
B;142;1518462;87;20010720 10:12;;14;20;CRAWFORD RD;BRIGHTON-LE-SANDS;2216;;;20010509;20010620;287500;;R;;14;;;;7719745;
C;142;1518462;87;20010720 10:12;14//8086;
D;142;1518462;87;20010720 10:12;P;;;;;;
D;142;1518462;87;20010720 10:12;P;;;;;;
D;142;1518462;87;20010720 10:12;V;;;;;;
B;142;1518870;88;20010720 10:12;;;17;CULVER ST;MONTEREY;2217;;;20010606;20010606;0;A;R;;;XD;;;7678794;
C;142;1518870;88;20010720 10:12;365//11398;
D;142;1518870;88;20010720 10:12;P;;;;;;
D;142;1518870;88;20010720 10:12;V;;;;;;
B;142;1519072;89;20010720 10:12;;;39;DENISON ST;ARNCLIFFE;2205;;;20010420;20010601;400000;A;R;;;XJ;;;7668819;
C;142;1519072;89;20010720 10:12;4//11811;
D;142;1519072;89;20010720 10:12;P;;;;;;
D;142;1519072;89;20010720 10:12;V;;;;;;
D;142;1519072;89;20010720 10:12;V;;;;;;
B;142;1519260;90;20010720 10:12;;2;39;DOWLING ST;ARNCLIFFE;2205;;;20010313;20010614;500640;;R;;2;;;;7706997;
C;142;1519260;90;20010720 10:12;2//40607;
D;142;1519260;90;20010720 10:12;P;;;;;;
D;142;1519260;90;20010720 10:12;V;;;;;;
D;142;1519260;90;20010720 10:12;V;;;;;;
B;142;1519361;91;20010720 10:12;;;19;DUNCAN ST;ARNCLIFFE;2205;411;M;20010505;20010505;0;A;R;;;XH;;;7679213;
C;142;1519361;91;20010720 10:12;41//666358;
D;142;1519361;91;20010720 10:12;P;;;;;;
D;142;1519361;91;20010720 10:12;P;;;;;;
D;142;1519361;91;20010720 10:12;V;;;;;;
D;142;1519361;91;20010720 10:12;V;;;;;;
B;142;1519600;92;20010720 10:12;;;2;EARLWOOD CRES;BARDWELL PARK;2207;;;20010323;20010608;650000;A;R;;;XL;;;7724921;
C;142;1519600;92;20010720 10:12;134//15625;
D;142;1519600;92;20010720 10:12;P;;;;;;
D;142;1519600;92;20010720 10:12;P;;;;;;
D;142;1519600;92;20010720 10:12;V;;;;;;
B;142;1519816;93;20010720 10:12;;19;20;EDEN ST;ARNCLIFFE;2205;;;20010409;20010528;209950;;R;;19;;;;7660770;
C;142;1519816;93;20010720 10:12;19//9748;
D;142;1519816;93;20010720 10:12;P;;;;;;
D;142;1519816;93;20010720 10:12;P;;;;;;
D;142;1519816;93;20010720 10:12;V;;;;;;
D;142;1519816;93;20010720 10:12;V;;;;;;
B;142;1520046;94;20010720 10:12;;1;15;ELLERSLIE RD;BEXLEY;2207;;;20010517;20010607;303000;;R;;1;;;;7685910;
C;142;1520046;94;20010720 10:12;1//SP 46582;
D;142;1520046;94;20010720 10:12;P;;;;;;
D;142;1520046;94;20010720 10:12;V;;;;;;
B;142;1520368;95;20010720 10:12;;;16;FAIRWAY AVE;KOGARAH;2217;562.8;M;20010619;20010619;0;A;R;;;XC;;;7726576;
C;142;1520368;95;20010720 10:12;79//27184;
D;142;1520368;95;20010720 10:12;P;;;;;;
D;142;1520368;95;20010720 10:12;P;;;;;;
D;142;1520368;95;20010720 10:12;V;;;;;;
B;142;1520369;96;20010720 10:12;;;18;FAIRWAY AVE;KOGARAH;2217;562.8;M;19920516;19920516;0;A;R;;;XC;;;7692622;
C;142;1520369;96;20010720 10:12;80//27184;
D;142;1520369;96;20010720 10:12;P;;;;;;
B;142;1520796;97;20010720 10:12;;;3;FLEET ST;CARLTON;2218;371.6;M;20010419;20010531;390000;A;R;;;XP;;;7662412;
C;142;1520796;97;20010720 10:12;61//854864;
D;142;1520796;97;20010720 10:12;P;;;;;;
D;142;1520796;97;20010720 10:12;P;;;;;;
D;142;1520796;97;20010720 10:12;V;;;;;;
D;142;1520796;97;20010720 10:12;V;;;;;;
B;142;1520798;98;20010720 10:12;;;2;FLEET ST;CARLTON;2218;;;20010110;20010516;460000;A;R;;;XP;;;7704243;
C;142;1520798;98;20010720 10:12;18/8/2122;
D;142;1520798;98;20010720 10:12;P;;;;;;
D;142;1520798;98;20010720 10:12;P;;;;;;
D;142;1520798;98;20010720 10:12;V;;;;;;
D;142;1520798;98;20010720 10:12;V;;;;;;
B;142;1520821;99;20010720 10:12;;;46;FLEET ST;CARLTON;2218;;;20010331;20010608;380000;A;R;;;XP;;;7688480;
C;142;1520821;99;20010720 10:12;27/11/2122;
D;142;1520821;99;20010720 10:12;P;;;;;;
D;142;1520821;99;20010720 10:12;P;;;;;;
D;142;1520821;99;20010720 10:12;V;;;;;;
D;142;1520821;99;20010720 10:12;V;;;;;;
B;142;1520987;100;20010720 10:12;;4;48;FONTAINEBLEAU ST;SANS SOUCI;2219;;;20010326;20010326;0;;R;;4;;;;7621205;
C;142;1520987;100;20010720 10:12;4//61718;
D;142;1520987;100;20010720 10:12;P;;;;;;
D;142;1520987;100;20010720 10:12;P;;;;;;
D;142;1520987;100;20010720 10:12;V;;;;;;
B;142;1521528;101;20010720 10:12;;1;586;FOREST RD;BEXLEY;2207;;;20010525;20010613;265000;;R;;1;;;;7696494;
C;142;1521528;101;20010720 10:12;1//SP 50306;
D;142;1521528;101;20010720 10:12;P;;;;;;
D;142;1521528;101;20010720 10:12;V;;;;;;
B;142;1521565;102;20010720 10:12;;;528;FOREST RD;BEXLEY;2207;644.9;M;20001031;20001031;0;A;3;NULL;;MR;;;7703800;
C;142;1521565;102;20010720 10:12;B//320732;
D;142;1521565;102;20010720 10:12;P;;;;;;
D;142;1521565;102;20010720 10:12;V;;;;;;
B;142;1521720;103;20010720 10:12;;;92;FOREST RD;ARNCLIFFE;2205;;;20010619;20010619;0;A;R;;;MR;;;7702279;
C;142;1521720;103;20010720 10:12;2//12372;
D;142;1521720;103;20010720 10:12;P;;;;;;
D;142;1521720;103;20010720 10:12;P;;;;;;
D;142;1521720;103;20010720 10:12;V;;;;;;
D;142;1521720;103;20010720 10:12;V;;;;;;
B;142;1521890;104;20010720 10:12;;;15;FRANCIS AVE;ROCKDALE;2216;;;20010614;20010614;0;A;3;NULL;;XE;;;7711314;
C;142;1521890;104;20010720 10:12;51//14578;
D;142;1521890;104;20010720 10:12;P;;;;;;
D;142;1521890;104;20010720 10:12;P;;;;;;
D;142;1521890;104;20010720 10:12;V;;;;;;
B;142;1521996;105;20010720 10:12;;;127;FREDERICK ST;ROCKDALE;2216;;;20010612;20010612;0;A;R;;;XQ;;;7720389;
C;142;1521996;105;20010720 10:12;120//1353;
D;142;1521996;105;20010720 10:12;P;;;;;;
D;142;1521996;105;20010720 10:12;P;;;;;;
D;142;1521996;105;20010720 10:12;V;;;;;;
B;142;1522016;106;20010720 10:12;;10;77;FREDERICK ST;ROCKDALE;2216;;;20010525;20010525;0;;3;NULL;10;;;;7664567;
C;142;1522016;106;20010720 10:12;10//407;
D;142;1522016;106;20010720 10:12;P;;;;;;
D;142;1522016;106;20010720 10:12;V;;;;;;
B;142;1522016;107;20010720 10:12;;21;77;FREDERICK ST;ROCKDALE;2216;;;20010525;20010525;0;;3;NULL;21;;;;7664567;
C;142;1522016;107;20010720 10:12;21//407;
D;142;1522016;107;20010720 10:12;P;;;;;;
D;142;1522016;107;20010720 10:12;V;;;;;;
B;142;1522058;108;20010720 10:12;;;45;FREDERICK ST;ROCKDALE;2216;752.4;M;20010301;20010620;742500;A;R;;;AH;;;7723942;
C;142;1522058;108;20010720 10:12;2//935443;
D;142;1522058;108;20010720 10:12;P;;;;;;
D;142;1522058;108;20010720 10:12;V;;;;;;
B;142;1522333;109;20010720 10:12;;18;28;FRENCH ST;KOGARAH;2217;;;20010427;20010427;222500;;R;;18;;;;7693312;
C;142;1522333;109;20010720 10:12;18//SP 9380;
D;142;1522333;109;20010720 10:12;P;;;;;;
D;142;1522333;109;20010720 10:12;V;;;;;;
D;142;1522333;109;20010720 10:12;V;;;;;;
B;142;1522355;110;20010720 10:12;;4;32;FRENCH ST;KOGARAH;2217;;;20010501;20010605;235000;;R;;4;;;;7700775;
C;142;1522355;110;20010720 10:12;4//7289;
D;142;1522355;110;20010720 10:12;P;;;;;;
D;142;1522355;110;20010720 10:12;P;;;;;;
D;142;1522355;110;20010720 10:12;V;;;;;;
B;142;1522459;111;20010720 10:12;;;9;FRENCH ST;KOGARAH;2217;;;20010518;20010518;0;A;R;;;CG;;;7675264;
C;142;1522459;111;20010720 10:12;B//388170;
D;142;1522459;111;20010720 10:12;P;;;;;;
D;142;1522459;111;20010720 10:12;P;;;;;;
D;142;1522459;111;20010720 10:12;P;;;;;;
D;142;1522459;111;20010720 10:12;V;;;;;;
D;142;1522459;111;20010720 10:12;V;;;;;;
B;142;1522544;112;20010720 10:12;;2;27;GANNON AVE;SANS SOUCI;2219;;;20010503;20010503;0;;3;NULL;2;;;;7671791;
C;142;1522544;112;20010720 10:12;2//6349;
D;142;1522544;112;20010720 10:12;P;;;;;;
D;142;1522544;112;20010720 10:12;V;;;;;;
B;142;1523133;113;20010720 10:12;;;27;GIBBES ST;ROCKDALE;2216;303.5;M;20010503;20010618;320000;A;R;;;XG;;;7707536;
C;142;1523133;113;20010720 10:12;2//218989;
D;142;1523133;113;20010720 10:12;P;;;;;;
D;142;1523133;113;20010720 10:12;P;;;;;;
D;142;1523133;113;20010720 10:12;V;;;;;;
D;142;1523133;113;20010720 10:12;V;;;;;;
B;142;1523526;114;20010720 10:12;;5;9;GLADSTONE ST;BEXLEY;2207;;;20010628;20010628;0;;R;;5;;;;7725609;
C;142;1523526;114;20010720 10:12;5//327;
D;142;1523526;114;20010720 10:12;P;;;;;;
D;142;1523526;114;20010720 10:12;V;;;;;;
B;142;1523600;115;20010720 10:12;;;83;GLENFARNE ST;BEXLEY;2207;366.7;M;20001208;20010129;370000;A;R;;;XP;;;7692770;
C;142;1523600;115;20010720 10:12;1//666406;
D;142;1523600;115;20010720 10:12;P;;;;;;
D;142;1523600;115;20010720 10:12;P;;;;;;
D;142;1523600;115;20010720 10:12;V;;;;;;
B;142;1523738;116;20010720 10:12;;;49;GLOUCESTER ST;ROCKDALE;2216;;;20010317;20010509;400000;A;V;;;XQ;;;7715366;
C;142;1523738;116;20010720 10:12;6K//11359;
D;142;1523738;116;20010720 10:12;P;;;;;;
D;142;1523738;116;20010720 10:12;P;;;;;;
D;142;1523738;116;20010720 10:12;V;;;;;;
D;142;1523738;116;20010720 10:12;V;;;;;;
B;142;1523803;117;20010720 10:12;;;33;GODFREY ST;BANKSIA;2216;;;20010209;20010209;0;A;R;;;XQ;;;7662452;
C;142;1523803;117;20010720 10:12;39/E/1771;
D;142;1523803;117;20010720 10:12;P;;;;;;
D;142;1523803;117;20010720 10:12;V;;;;;;
B;142;1523989;118;20010720 10:12;;3;29;GORDON ST;BRIGHTON-LE-SANDS;2216;;;20010503;20010503;0;;R;;3;;;;7669780;
C;142;1523989;118;20010720 10:12;3//5216;
D;142;1523989;118;20010720 10:12;P;;;;;;
D;142;1523989;118;20010720 10:12;P;;;;;;
D;142;1523989;118;20010720 10:12;P;;;;;;
D;142;1523989;118;20010720 10:12;V;;;;;;
B;142;1523989;119;20010720 10:12;;4;29;GORDON ST;BRIGHTON-LE-SANDS;2216;;;20010503;20010503;0;;R;;4;;;;7669775;
C;142;1523989;119;20010720 10:12;4//5216;
D;142;1523989;119;20010720 10:12;P;;;;;;
D;142;1523989;119;20010720 10:12;P;;;;;;
D;142;1523989;119;20010720 10:12;P;;;;;;
D;142;1523989;119;20010720 10:12;V;;;;;;
D;142;1523989;119;20010720 10:12;V;;;;;;
B;142;1524242;120;20010720 10:12;;26;29;GREEN ST;KOGARAH;2217;;;20010502;20010613;228500;;R;;26;;;;7701260;
C;142;1524242;120;20010720 10:12;26//17873;
D;142;1524242;120;20010720 10:12;P;;;;;;
D;142;1524242;120;20010720 10:12;V;;;;;;
B;142;1524384;121;20010720 10:12;;16;1;GREEN ST;KOGARAH;2217;;;20010509;20010608;210000;;R;;16;;;;7700761;
C;142;1524384;121;20010720 10:12;16//1337;
D;142;1524384;121;20010720 10:12;P;;;;;;
D;142;1524384;121;20010720 10:12;V;;;;;;
B;142;1524384;122;20010720 10:12;;27;1;GREEN ST;KOGARAH;2217;;;20010509;20010608;210000;;R;;27;;;;7700761;
C;142;1524384;122;20010720 10:12;27//1337;
D;142;1524384;122;20010720 10:12;P;;;;;;
D;142;1524384;122;20010720 10:12;V;;;;;;
B;142;1524435;123;20010720 10:12;;;51;GREY ST;CARLTON;2218;;;20010417;20010606;350000;A;R;;;XP;;;7681194;
C;142;1524435;123;20010720 10:12;16/11/2122;
D;142;1524435;123;20010720 10:12;P;;;;;;
D;142;1524435;123;20010720 10:12;P;;;;;;
D;142;1524435;123;20010720 10:12;V;;;;;;
D;142;1524435;123;20010720 10:12;V;;;;;;
B;142;1524664;124;20010720 10:12;;1;28;GUINEA ST;KOGARAH;2217;;;20010613;20010613;0;;R;;1;;;;7728892;
C;142;1524664;124;20010720 10:12;1//7590;
D;142;1524664;124;20010720 10:12;P;;;;;;
D;142;1524664;124;20010720 10:12;P;;;;;;
D;142;1524664;124;20010720 10:12;V;;;;;;
D;142;1524664;124;20010720 10:12;V;;;;;;
D;142;1524664;124;20010720 10:12;V;;;;;;
B;142;1524991;125;20010720 10:12;;;30 D;HANNAM ST;TURRELLA;2205;373.1;M;20010427;20010608;340000;A;R;;;XJ;;;7685608;
C;142;1524991;125;20010720 10:12;3//512771;
D;142;1524991;125;20010720 10:12;P;;;;;;
D;142;1524991;125;20010720 10:12;P;;;;;;
D;142;1524991;125;20010720 10:12;V;;;;;;
D;142;1524991;125;20010720 10:12;V;;;;;;
B;142;1525156;126;20010720 10:12;;;5;HARROW RD;BEXLEY;2207;;;20010504;20010620;685000;A;R;;;MR;;;7719208;
C;142;1525156;126;20010720 10:12;A//321614;
D;142;1525156;126;20010720 10:12;P;;;;;;
D;142;1525156;126;20010720 10:12;V;;;;;;
D;142;1525156;126;20010720 10:12;V;;;;;;
D;142;1525156;126;20010720 10:12;V;;;;;;
B;142;1525336;127;20010720 10:12;;;2;HARTILL-LAW AVE;BARDWELL PARK;2207;;;20000920;20000920;0;B;3;NULL;;BJ;;;7693204;
C;142;1525336;127;20010720 10:12;1, 2/1/19427;
D;142;1525336;127;20010720 10:12;P;;;;;;
D;142;1525336;127;20010720 10:12;V;;;;;;
B;142;1525485;128;20010720 10:12;;16;19;THE STRAND;ROCKDALE;2216;;;20010328;20010601;270000;;R;;16;;;;7679545;
C;142;1525485;128;20010720 10:12;16//9548;
D;142;1525485;128;20010720 10:12;P;;;;;;
D;142;1525485;128;20010720 10:12;P;;;;;;
B;142;1525655;129;20010720 10:12;;;4;HENDERSON RD;BEXLEY;2207;;;20010505;20010615;351000;A;R;;;XN;;;7698486;
C;142;1525655;129;20010720 10:12;C//314311;
D;142;1525655;129;20010720 10:12;P;;;;;;
D;142;1525655;129;20010720 10:12;P;;;;;;
D;142;1525655;129;20010720 10:12;V;;;;;;
B;142;1525661;130;20010720 10:12;;;9;HENDERSON RD;BEXLEY;2207;;;20010428;20010612;555000;A;R;;;XN;;;7694110;
C;142;1525661;130;20010720 10:12;8/1/7192;
D;142;1525661;130;20010720 10:12;P;;;;;;
D;142;1525661;130;20010720 10:12;P;;;;;;
D;142;1525661;130;20010720 10:12;V;;;;;;
D;142;1525661;130;20010720 10:12;V;;;;;;
B;142;1525891;131;20010720 10:12;;;19;HERBERT ST;ROCKDALE;2216;;;20010509;20010509;0;A;3;NULL;;XQ;;;7660291;
C;142;1525891;131;20010720 10:12;19//3043;
D;142;1525891;131;20010720 10:12;P;;;;;;
D;142;1525891;131;20010720 10:12;V;;;;;;
D;142;1525891;131;20010720 10:12;V;;;;;;
B;142;1525900;132;20010720 10:12;;;1;HERBERT ST;ROCKDALE;2216;;;20010421;20010604;388000;A;R;;;XQ;;;7678490;
C;142;1525900;132;20010720 10:12;10//3043;
D;142;1525900;132;20010720 10:12;P;;;;;;
D;142;1525900;132;20010720 10:12;V;;;;;;
D;142;1525900;132;20010720 10:12;V;;;;;;
D;142;1525900;132;20010720 10:12;V;;;;;;
D;142;1525900;132;20010720 10:12;V;;;;;;
B;142;1526011;133;20010720 10:12;;8;24;HERCULES RD;BRIGHTON-LE-SANDS;2216;;;20010501;20010605;395000;;R;;8;;;;7686639;
C;142;1526011;133;20010720 10:12;8//31096;
D;142;1526011;133;20010720 10:12;P;;;;;;
D;142;1526011;133;20010720 10:12;P;;;;;;
D;142;1526011;133;20010720 10:12;V;;;;;;
B;142;1526053;134;20010720 10:12;;6;32;HERCULES RD;BRIGHTON-LE-SANDS;2216;;;20010531;20010531;0;;R;;6;;;;7721733;
C;142;1526053;134;20010720 10:12;6//21560;
D;142;1526053;134;20010720 10:12;P;;;;;;
D;142;1526053;134;20010720 10:12;V;;;;;;
B;142;1526129;135;20010720 10:12;;2;1;HERCULES RD;BRIGHTON-LE-SANDS;2216;;;20010503;20010614;278000;;R;;2;;;;7711158;
C;142;1526129;135;20010720 10:12;2//6162;
D;142;1526129;135;20010720 10:12;P;;;;;;
D;142;1526129;135;20010720 10:12;V;;;;;;
B;142;1526129;136;20010720 10:12;;11;1;HERCULES RD;BRIGHTON-LE-SANDS;2216;;;20010511;20010511;0;;R;;11;;;;7666105;
C;142;1526129;136;20010720 10:12;11//6162;
D;142;1526129;136;20010720 10:12;P;;;;;;
D;142;1526129;136;20010720 10:12;V;;;;;;
D;142;1526129;136;20010720 10:12;V;;;;;;
B;142;1526129;137;20010720 10:12;;24;1;HERCULES RD;BRIGHTON-LE-SANDS;2216;;;20010503;20010614;278000;;R;;24;;;;7711158;
C;142;1526129;137;20010720 10:12;24//6162;
D;142;1526129;137;20010720 10:12;P;;;;;;
D;142;1526129;137;20010720 10:12;V;;;;;;
B;142;1526129;138;20010720 10:12;;25;1;HERCULES RD;BRIGHTON-LE-SANDS;2216;;;20010511;20010511;0;;R;;25;;;;7666105;
C;142;1526129;138;20010720 10:12;25//6162;
D;142;1526129;138;20010720 10:12;P;;;;;;
D;142;1526129;138;20010720 10:12;V;;;;;;
D;142;1526129;138;20010720 10:12;V;;;;;;
B;142;1526621;139;20010720 10:12;;;14;HILLCREST AVE;BARDWELL VALLEY;2207;;;20010313;20010419;280000;A;R;;;XK;;;7709439;
C;142;1526621;139;20010720 10:12;18//16406;
D;142;1526621;139;20010720 10:12;P;;;;;;
D;142;1526621;139;20010720 10:12;P;;;;;;
D;142;1526621;139;20010720 10:12;V;;;;;;
B;142;1526878;140;20010720 10:12;;7;9;HORBURY ST;SANS SOUCI;2219;;;20010404;20010530;310000;;3;Other;7;;;;7663403;
C;142;1526878;140;20010720 10:12;7//8628;
D;142;1526878;140;20010720 10:12;P;;;;;;
D;142;1526878;140;20010720 10:12;P;;;;;;
D;142;1526878;140;20010720 10:12;V;;;;;;
B;142;1526924;141;20010720 10:12;;;46;HORBURY ST;SANS SOUCI;2219;594.4;M;20010503;20010620;430000;A;R;;;XB;;;7712685;
C;142;1526924;141;20010720 10:12;C//162101;
D;142;1526924;141;20010720 10:12;P;;;;;;
D;142;1526924;141;20010720 10:12;V;;;;;;
B;142;1527129;142;20010720 10:12;;;87;ILIFFE ST;BEXLEY;2207;;;20010504;20010615;286000;A;R;;;XN;;;7712160;
C;142;1527129;142;20010720 10:12;D//305936;
D;142;1527129;142;20010720 10:12;P;;;;;;
D;142;1527129;142;20010720 10:12;V;;;;;;
B;142;1527186;143;20010720 10:12;;2;24;ILIFFE ST;BEXLEY;2207;;;20010412;20010604;315000;;R;;2;;;;7674547;
C;142;1527186;143;20010720 10:12;2//8416;
D;142;1527186;143;20010720 10:12;P;;;;;;
D;142;1527186;143;20010720 10:12;V;;;;;;
D;142;1527186;143;20010720 10:12;V;;;;;;
B;142;1527501;144;20010720 10:12;;;7;JUDD ST;BANKSIA;2216;;;20010501;20010608;326000;A;R;;;XQ;;;7710190;
C;142;1527501;144;20010720 10:12;29/C/1771;
D;142;1527501;144;20010720 10:12;P;;;;;;
D;142;1527501;144;20010720 10:12;P;;;;;;
D;142;1527501;144;20010720 10:12;V;;;;;;
B;142;1527526;145;20010720 10:12;;22;3;KEATS AVE;ROCKDALE;2216;;;20010330;20010511;276000;;3;NULL;22;;;;7668158;
C;142;1527526;145;20010720 10:12;22//64408;
D;142;1527526;145;20010720 10:12;P;;;;;;
D;142;1527526;145;20010720 10:12;V;;;;;;
D;142;1527526;145;20010720 10:12;V;;;;;;
B;142;1527526;146;20010720 10:12;;37;3;KEATS AVE;ROCKDALE;2216;;;20010419;20010531;370000;;R;;37;;;;7689360;
C;142;1527526;146;20010720 10:12;37//64408;
D;142;1527526;146;20010720 10:12;P;;;;;;
D;142;1527526;146;20010720 10:12;V;;;;;;
B;142;1527526;147;20010720 10:12;;80;3;KEATS AVE;ROCKDALE;2216;;;20010507;20010615;310000;;R;;80;;;;7699992;
C;142;1527526;147;20010720 10:12;80//64408;
D;142;1527526;147;20010720 10:12;P;;;;;;
D;142;1527526;147;20010720 10:12;P;;;;;;
D;142;1527526;147;20010720 10:12;V;;;;;;
B;142;1527932;148;20010720 10:12;;18;4;KING ST;KOGARAH;2217;;;20010427;20010608;226000;;3;Other;18;;;;7692617;
C;142;1527932;148;20010720 10:12;18//11366;
D;142;1527932;148;20010720 10:12;P;;;;;;
D;142;1527932;148;20010720 10:12;V;;;;;;
B;142;1528106;149;20010720 10:12;;11;9;KING EDWARD ST;ROCKDALE;2216;;;20010325;20010528;208000;;V;;11;;;;7664295;
C;142;1528106;149;20010720 10:12;11//7448;
D;142;1528106;149;20010720 10:12;P;;;;;;
D;142;1528106;149;20010720 10:12;P;;;;;;
D;142;1528106;149;20010720 10:12;V;;;;;;
B;142;1528641;150;20010720 10:12;;2;13;KINGSLAND RD S;BEXLEY;2207;;;20010529;20010622;172000;;R;;2;;;;7715099;
C;142;1528641;150;20010720 10:12;2//37815;
D;142;1528641;150;20010720 10:12;P;;;;;;
D;142;1528641;150;20010720 10:12;V;;;;;;
B;142;1529034;151;20010720 10:12;;;11;LACHAL AVE;KOGARAH;2217;474.2;M;20010216;20010216;0;A;3;NULL;;XC;;;7696521;
C;142;1529034;151;20010720 10:12;8//27184;
D;142;1529034;151;20010720 10:12;P;;;;;;
D;142;1529034;151;20010720 10:12;V;;;;;;
B;142;1529166;152;20010720 10:12;;;3;LAVENDER AVE;BEXLEY;2207;518.5;M;20010409;20010525;329000;A;R;;;XN;;;7696914;
C;142;1529166;152;20010720 10:12;5//26003;
D;142;1529166;152;20010720 10:12;P;;;;;;
D;142;1529166;152;20010720 10:12;P;;;;;;
D;142;1529166;152;20010720 10:12;V;;;;;;
B;142;1529407;153;20010720 10:12;;;3;LINWOOD AVE;BEXLEY;2207;246.6;M;20010427;20010608;313000;A;R;;;XQ;;;7694042;
C;142;1529407;153;20010720 10:12;B//398089;
D;142;1529407;153;20010720 10:12;P;;;;;;
D;142;1529407;153;20010720 10:12;P;;;;;;
D;142;1529407;153;20010720 10:12;V;;;;;;
B;142;1529508;154;20010720 10:12;;;17;LOCKSLEY RD;BEXLEY;2207;398.4;M;20010622;20010622;0;A;R;;;XN;;;7725570;
C;142;1529508;154;20010720 10:12;A//409710;
D;142;1529508;154;20010720 10:12;P;;;;;;
D;142;1529508;154;20010720 10:12;P;;;;;;
D;142;1529508;154;20010720 10:12;V;;;;;;
D;142;1529508;154;20010720 10:12;V;;;;;;
B;142;1529621;155;20010720 10:12;;;32;LORRAINE AVE;BEXLEY;2207;;;20010504;20010504;220000;A;V;;;XK;;;7662042;
C;142;1529621;155;20010720 10:12;4//8954;
D;142;1529621;155;20010720 10:12;P;;;;;;
D;142;1529621;155;20010720 10:12;P;;;;;;
D;142;1529621;155;20010720 10:12;V;;;;;;
D;142;1529621;155;20010720 10:12;V;;;;;;
D;142;1529621;155;20010720 10:12;V;;;;;;
B;142;1529624;156;20010720 10:12;;3;38;LORRAINE AVE;BEXLEY;2207;;;20010502;20010606;305000;;R;;3;;;;7721907;
C;142;1529624;156;20010720 10:12;3//4306;
D;142;1529624;156;20010720 10:12;P;;;;;;
D;142;1529624;156;20010720 10:12;P;;;;;;
D;142;1529624;156;20010720 10:12;V;;;;;;
B;142;1529661;157;20010720 10:12;;;14;LUSTY ST;ARNCLIFFE;2205;449.1;M;20010427;20010427;30000;M;V;;;MM;;;7669523;
C;142;1529661;157;20010720 10:12;539//704526;
D;142;1529661;157;20010720 10:12;P;;;;;;
D;142;1529661;157;20010720 10:12;V;;;;;;
B;142;1529878;158;20010720 10:12;;;1;MACDONALD CRES;BEXLEY NORTH;2207;398.4;M;20010302;20010302;0;A;R;;;XM;;;7660232;
C;142;1529878;158;20010720 10:12;55//20008;
D;142;1529878;158;20010720 10:12;P;;;;;;
D;142;1529878;158;20010720 10:12;P;;;;;;
D;142;1529878;158;20010720 10:12;V;;;;;;
B;142;1530272;159;20010720 10:12;;;8;MARGARET ST;KOGARAH;2217;;;19990809;19990809;0;A;R;;;XC;;;7715711;
C;142;1530272;159;20010720 10:12;53//18163;
D;142;1530272;159;20010720 10:12;P;;;;;;
D;142;1530272;159;20010720 10:12;V;;;;;;
B;142;1530336;160;20010720 10:12;;;60;MARGATE ST;RAMSGATE;2217;;;20010510;20010621;420000;A;R;;;XB;;;7717351;
C;142;1530336;160;20010720 10:12;292//2032;
D;142;1530336;160;20010720 10:12;P;;;;;;
